Id,title,score,desc,url,lat,lon,location
475,Appartement spa privatif Grenoble At Home Spa,9.1,"Doté d'une connexion Wi-Fi gratuite et offrant une vue sur la montagne, l'Appartement spa privatif Grenoble At Home Spa est un hébergement situé au cœur de Grenoble, à seulement 1,4 km de la gare de...",https://www.booking.com/hotel/fr/appartement-spa-privatif-grenoble-at-home-spa.fr.html,45.195231,5.729459,Grenoble
476,Le Petit Idéal Confort Gare Netflix Stationnement proche et gratuit,9.1,"Le Petit Idéal Confort Gare Netflix Stationnement proche et gratuit est situé à Grenoble, à 400 mètres de la gare de Grenoble, à 5,9 km d'AlpExpo et à 2,9 km du stade des Alpes. ",https://www.booking.com/hotel/fr/le-petit-ideal-confort-gare-parking.fr.html,45.18885264,5.7126747,Grenoble
477,François 1er au Manoir,9.0,"Offrant une vue sur la ville, le François 1er au Manoir propose un hébergement avec un balcon et une bouilloire, à environ 2,3 km de la gare de Grenoble. ",https://www.booking.com/hotel/fr/francois-1er-au-manoir.fr.html,45.175593,5.71373,Grenoble
478,Appartement du Vercors - 3 Bedrooms Parking Free Netflix,9.0,"Appartement 3 Chambres *** /ParkingDoté d'une connexion Wi-Fi gratuite, le /Fibre/Netflix est situé à Fontaine, à 3,3 km du World Trade Center Grenoble, à 3,6 km de la gare de Grenoble et à 6,6 km...",https://www.booking.com/hotel/fr/appartement-3-chambres-parking-fibre-netflix.fr.html,45.1896379,5.6841238,Grenoble
479,"70 rue Thiers Championnet, close SNCF, new & design, 2 bedrooms, 1 office",9.0,"Situé dans le centre de Grenoble, à 1,1 km de la gare et à 1,4 km du WTC Grenoble, le 70 rue Thiers Championnet, close SNCF, new & design, 2 bedrooms, 1 office propose une connexion Wi-Fi gratuite. ",https://www.booking.com/hotel/fr/le-70-thiers-grenoble.fr.html,45.18335358,5.7185115,Grenoble
480,LYONEST chambre d'hôtes,10.0,"Situé à Lyon, à 5,5 km de la gare Part-Dieu et à 6 km du musée Miniature et Cinéma, le LYONEST chambre d'hôtes propose une vue sur le jardin et une connexion Wi-Fi gratuite. ",https://www.booking.com/hotel/fr/lyonest-chambre-d-hotes.fr.html,45.7424391,4.8911646,Lyon
481,West Side - Full river view - Spacious - de Luxe,9.9,"Offrant une vue sur la rivière, le West Side - Full river view - Spacious - de Luxe propose un hébergement avec un balcon et une machine à café, à environ 3,7 km du théâtre romain de Fourvière. ",https://www.booking.com/hotel/fr/west-side-full-river-view-spacious-de-luxe.fr.html,45.7789837,4.8115952,Lyon
482,Lyon Urban Cocoon Gîte urbain eco-responsable,9.7,"Confortable, de qualité, propre, calme et climatisé, cet hébergement comprend des lits très confortables, une cuisine très bien équipée, une connexion Wi-Fi efficace et un parking facile et gratuit. ",https://www.booking.com/hotel/fr/lyon-urban-cocoon.fr.html,45.73532327,4.88348871,Lyon
483,"Eden blue, Lovely flat, bright & cosy in Lyon",9.7,"Situé dans le centre de Lyon, à moins de 1 km du musée des beaux-arts et à 11 minutes à pied du théâtre romain de Fourvière, l'Eden blue, Lovely flat, bright & cosy propose une connexion Wi-Fi...",https://www.booking.com/hotel/fr/eden-blue-lovely-flat-bright-cosy-in-lyon.fr.html,45.762453,4.827784,Lyon
484,Host Inn Le Lumiere SPA & CINÉMA,9.7,"Idéalement situé dans le centre de Lyon, l'Host Inn Le Lumiere SPA & CINÉMA offre une vue sur la ville et dispose d'un bar. ",https://www.booking.com/hotel/fr/host-inn-le-lumiere-spa.fr.html,45.764528,4.834882,Lyon
485,Calme chambre Maya,9.7,"Doté d'une baignoire spa, le Calme chambre Maya est situé à Lyon. Offrant une vue sur le jardin, il dispose d'une terrasse et d'une connexion Wi-Fi gratuite. ",https://www.booking.com/hotel/fr/maya-lyon.fr.html,45.7870206,4.8027763,Lyon
486,Charmant Studio sur cour à Saint-rambert LYON 9e,9.7,"Le Charmant Studio sur cour à Saint-rambert LYON 9e est situé à Lyon, à 7,7 km du théâtre romain de Fourvière et à 7,9 km du musée Miniature et Cinéma, dans une région propice à la randonnée. ",https://www.booking.com/hotel/fr/charmant-studio-sur-cour-a-saint-rambert-lyon-9e.fr.html,45.80187324,4.83625367,Lyon
487,Les Toits de Lyon,9.6,L'établissement Les Toits de Lyon est un hébergement indépendant situé à Lyon. Il propose un toit-terrasse avec vue sur la basilique de Fourvière et une connexion Wi-Fi gratuite. ,https://www.booking.com/hotel/fr/les-toits-de-lyon.fr.html,45.7656916,4.8316525,Lyon
488,La Loge du Rêveur - Spa - Vieux-Lyon,9.6,"Doté d'une baignoire spa et offrant une vue sur la ville, l'établissement La Loge du Rêveur - Spa - Vieux-Lyon est situé au cœur de Lyon. ",https://www.booking.com/hotel/fr/la-loge-du-reveur-spa-vieux-lyon.fr.html,45.764568,4.827391,Lyon
489,Le Burlat - Studio - Lyon - Tassin,9.6,"Situé à Tassin-la-Demi-Lune, à 5 km du théâtre romain de Fourvière et à 5,5 km de la basilique Notre-Dame de Fourvière, l'établissement Le Burlat - Studio - Lyon - Tassin propose une connexion Wi-Fi...",https://www.booking.com/hotel/fr/le-burlat-studio-lyon-tassin.fr.html,45.7622166,4.7721038,Lyon
490,Plein SUD Terrasse avec vue Panoramique Climatisation Parking,9.6,"Le Plein SUD Terrasse avec vue Panoramique Climatisation Parking est un appartement situé à Lyon, à 500 mètres du parc de la Tête d'Or et à 1 km du musée des Beaux-arts de Lyon. ",https://www.booking.com/hotel/fr/plein-sud-lyon.fr.html,45.77371883,4.8465857,Lyon
491,Bread et Couette,9.6,"Situé à Lyon, à 6,6 km du théâtre romain de Fourvière et à 6,8 km du musée Miniature et Cinéma, le Bread et Couette propose un hébergement avec connexion Wi-Fi gratuite, climatisation et accès à un...",https://www.booking.com/hotel/fr/bread-et-couette.fr.html,45.7975355,4.8194648,Lyon
492,Time Capsule - Studio cosy,9.6,"Le Time Capsule - Studio cosy propose un hébergement avec connexion Wi-Fi gratuite à Caluire-et-Cuire, à 8,8 km du théâtre romain de Fourvière, à 9,1 km de la basilique Notre-Dame de Fourvière et à...",https://www.booking.com/hotel/fr/time-capsule-studio-cosy.fr.html,45.7886189,4.8528696,Lyon
493,MOHOM - Hôtel-Dieu,9.6,"Situé dans le centre de Lyon, à moins de 1 km du musée Miniature et Cinéma et à 15 minutes à pied du musée des beaux-arts, le MOHOM - Hôtel-Dieu propose des hébergements avec connexion Wi-Fi et...",https://www.booking.com/hotel/fr/mohom-dieu.fr.html,45.7578152,4.8352341,Lyon
494,"""Envie Lyonnaise"" Location - 10 personnes - Terrasse - WIFI Fibre optique",9.6,"Situé à Lyon, à 3 km du théâtre romain de Fourvière et à 3,6 km de la basilique Notre-Dame de Fourvière, l'établissement ""Envie Lyonnaise"" Location - 10 personnes - Le Terrasse - WIFI Fibre optique...",https://www.booking.com/hotel/fr/4-lyon-grand-appartement-10-personnes.fr.html,45.7656113,4.7922323,Lyon
495,La Suite Lanterne,9.5,"Situé dans le centre de Lyon, à seulement 200 mètres du musée des beaux-arts et à 1,7 km du théâtre romain de Fourvière, l'établissement La Suite Lanterne propose des hébergements avec vue sur la...",https://www.booking.com/hotel/fr/la-suite-lanterne.fr.html,45.76669149,4.83175173,Lyon
496,MHL - Maison Hotel Lyon,9.5,"Installée dans le centre-ville de Lyon, à seulement 600 mètres du Théâtre Tête d'or, la Maison Hôtel propose un hébergement indépendant en duplex. Vous serez à 50 mètres de la station de métro Foch. ",https://www.booking.com/hotel/fr/mhl-maison-hotel-lyon.fr.html,45.76775247,4.84403533,Lyon
497,Cosy apartment ideally located in the Old Town,9.5,"Situé dans le centre de Lyon, à 80 mètres du musée Miniature et Cinéma et à 1,1 km du musée des beaux-arts, le Cosy apartment idéalement situé dans la vieille ville propose une connexion Wi-Fi...",https://www.booking.com/hotel/fr/cosy-apartment-ideally-located-in-the-old-town.fr.html,45.761849,4.826641,Lyon
498,La Suite Terreaux,9.5,"Situé dans le centre de Lyon, à seulement 300 mètres du musée des beaux-arts et à 1,5 km du théâtre romain de Fourvière, l'établissement La Suite Terreaux propose un hébergement avec vue sur la...",https://www.booking.com/hotel/fr/la-suite-terreaux-lyon.fr.html,45.76704456,4.83057831,Lyon
499,Lyon Cosy Stay,9.5,"Situé à Lyon, à 600 mètres du musée des beaux-arts et à 1,4 km du théâtre romain de FourvièreLe Lyon Cosy Stay propose des hébergements dotés d'une connexion Wi-Fi gratuite et d'une télévision à écran...",https://www.booking.com/hotel/fr/lyon-cosy-stay.fr.html,45.76845309,4.82730567,Lyon
500,Studio fonctionnel au calme avec garage individuel et balcon,9.5,Le Studio fonctionnel au calme avec garage individuel et balcon est situé dans le 7ème arrondissement. ,https://www.booking.com/hotel/fr/studio-fonctionnel-au-calme-avec-garage-age-individuel-et-balcon.fr.html,45.7340506,4.8383672,Lyon
501,Studio en hypercentre Lyon 1er,9.5,"Situé dans le centre de Lyon, à seulement 200 mètres du musée des beaux-arts et à 1 km du musée Miniature et Cinéma, le Studio en hypercentre Lyon 1er propose un hébergement avec vue sur la ville et...",https://www.booking.com/hotel/fr/studio-en-hypercentre-lyon-1er.fr.html,45.768073,4.8331139,Lyon
502,Le Liberté-Préfecture,9.5,"Le Liberté-Préfecture est situé dans le 3ème arr. Vous séjournerez à 1,5 km du musée des beaux-arts de Lyon, à 1,4 km du musée Miniature et Cinéma et à 3 km de la gare de Lyon Perrache. ",https://www.booking.com/hotel/fr/le-liberte-prefecture.fr.html,45.7594528,4.8421333,Lyon
503,Coeur de Lyon avec Terrasse et Jacuzzi,9.5,"Doté d'un jacuzzi, le Coeur de Lyon avec Terrasse et Jacuzzi est situé dans un quartier central de Lyon. ",https://www.booking.com/hotel/fr/coeur-de-lyon-avec-terrasse-et-jacuzzi.fr.html,45.7639637,4.83792,Lyon
504,Studio cosy élégant,9.5,"Le Studio cosy élégant est situé à Villeurbanne, à 3,3 km de la gare Part-Dieu, à 5,3 km du musée des beaux-arts de Lyon et à 6,7 km du musée Miniature et Cinéma. ",https://www.booking.com/hotel/fr/studio-cosy-elegant-villeurbanne1.fr.html,45.778411,4.8835624,Lyon
505,Le Boudoir,9.5,"Situé dans le centre de Lyon, à 700 mètres du musée des beaux-arts et à 600 mètres du musée Miniature et Cinéma, l'établissement Le Boudoir propose des hébergements avec connexion Wi-Fi gratuite. ",https://www.booking.com/hotel/fr/le-boudoir-lyon.fr.html,45.7621367,4.8335137,Lyon
506,Maison d'hôtes Côté Saône,9.5,"La Maison d'hôtes Côté Saône vous accueille à Lyon. Vous y bénéficierez d'une connexion Wi-Fi gratuite. Les hébergements sont pourvus d'une télévision, d'un coin salon et d'un lecteur DVD. ",https://www.booking.com/hotel/fr/maison-d-39-hotes-cote-saone.fr.html,45.7988052,4.830808,Lyon
507,Côté Palais,9.5,"Situé dans la vieille ville de Lyon, l'hébergement indépendant Côté Palais est installé dans un bâtiment datant de la Renaissance. ",https://www.booking.com/hotel/fr/cote-palais.fr.html,45.76236605,4.82711926,Lyon
508,Le Relais de Montchat,9.5,"Le Relais de Montchat vous accueille à Monplaisir. Offrant une vue sur le jardin, il propose une connexion Wi-Fi gratuite. L’établissement possède un jardin. ",https://www.booking.com/hotel/fr/le-relais-de-montchat.fr.html,45.748298,4.883271,Lyon
509,Le Cosy- croix rousse,9.5,"Le Cosy- croix rousse est situé dans le 4ème arr. Vous séjournerez à 1,4 km du musée des beaux-arts de Lyon, à 3,5 km du théâtre romain de Fourvière et à 1,9 km du musée Miniature et Cinéma. ",https://www.booking.com/hotel/fr/le-cosy-croix-rousse.fr.html,45.7744089,4.8219449,Lyon
510,Roulotte du domaine de la Graou,9.0,"Située à La Palud sur Verdon, la Roulotte du domaine de la Graou propose un restaurant, un bar et une terrasse. Vous séjournerez à 47 km de Manosque et bénéficierez d'un parking privé gratuit. ",https://www.booking.com/hotel/fr/roulotte-du-domaine-de-la-graou-la-palud-sur-verdon.fr.html,43.779792,6.36646719,Gorges du Verdon
511,Ferme de Bourras,8.8,"Situé à La Palud-sur-Verdon, le Ferme de Bourras propose des hébergements avec une connexion Wi-Fi gratuite et un coin salon. ",https://www.booking.com/hotel/fr/camping-a-la-ferme-de-bourras.fr.html,43.78247417,6.35027342,Gorges du Verdon
512,B&B Auberge Verdon,8.4,"Dotée d'une terrasse bien exposée et offrant une vue sur la montagne, la chambre d'hôtes B&B Auberge Verdon est située à La Palud dans la région Provence-Alpes-Côte d'Azur, à 90 km de Fréjus, au début...",https://www.booking.com/hotel/fr/auberge-verdon.fr.html,43.77685646,6.36106521,Gorges du Verdon
513,Hotel & Spa des Gorges du Verdon,8.2,L'Hôtel & Spa des Gorges du Verdon est situé à La Palud au cœur du grand canyon du Verdon. Des vues panoramiques peuvent être appréciées depuis les terrasses. ,https://www.booking.com/hotel/fr/hotel-spa-des-gorges-du-verdon.fr.html,43.77533343,6.34465277,Gorges du Verdon
514,Hotel Le Provence - Restaurant Le Styx,8.0,"Situé à La Palud, Hotel Le Provence - Restaurant Le Styx propose un jardin, un bar et un restaurant servant des grillades au barbecue. La connexion Wi-Fi est gratuite. ",https://www.booking.com/hotel/fr/le-provence-la-palud1.fr.html,43.77898012,6.34123349,Gorges du Verdon
515,Hotel Le Panoramic,7.9,"Installé à 700 mètres du village de la Palud-sur-Verdon, l’Hotel Le Panoramic vous propose des chambres au sein d’un domaine de 4 hectares, au cœur du parc naturel régional du Verdon. ",https://www.booking.com/hotel/fr/le-panoramic-la-palud.fr.html,43.77502273,6.33275881,Gorges du Verdon
516,Hotel Grand Canyon du Verdon,7.6,"L'Hotel Grand Canyon du Verdon se situe à 15 km du centre-ville d'Aiguines, au cœur des Gorges du Verdon, l'un des plus beaux canyons d'Europe. ",https://www.booking.com/hotel/fr/grand-canyon-du-verdon.fr.html,43.75062075,6.32130259,Gorges du Verdon
517,Auberge Cozy&Family,7.6,"Située à La Palud sur Verdon, à moins de 45 km du parcours de golf du château de Taulane, l'Auberge Cozy&Family propose un jardin, des chambres non-fumeurs, une connexion Wi-Fi gratuite et un salon...",https://www.booking.com/hotel/fr/auberge-cozy-and-family.fr.html,43.77546275,6.34172102,Gorges du Verdon
518,Auberge des crêtes,7.0,"Situé à La Palud-sur-Verdon, dans le parc naturel des gorges du Verdon, l'établissement Auberge des crêtes dispose d'un jardin, d'une terrasse et d'un salon commun. ",https://www.booking.com/hotel/fr/auberge-des-cretes.fr.html,43.77985125,6.35586177,Gorges du Verdon
519,La belle étoile,9.5,"Situé à La Palud sur Verdon, l'établissement La belle étoile dispose d'une terrasse. Situé à 44 km du parcours de golf du château de Taulane, il dispose d'un jardin et d'un parking privé gratuit. ",https://www.booking.com/hotel/fr/la-belle-etoile-la-palud-sur-verdon.fr.html,43.7794979,6.341844,Gorges du Verdon
520,Studio la Graou,0.0,"Situé à La Palud sur Verdon, le Studio la Graou propose un restaurant, une piscine extérieure ouverte en saison et un bar. ",https://www.booking.com/hotel/fr/studio-la-graou.fr.html,43.77995655,6.36647417,Gorges du Verdon
521,Joli 2 pièces avec parking gratuit sur place,9.7,"Doté d'une connexion Wi-Fi gratuite et offrant une vue sur la ville, le Joli 2 pièces avec parking gratuit sur place est un hébergement situé à Bormes-les-Mimosas. ",https://www.booking.com/hotel/fr/joli-2-pieces-avec-parking-gratuit-sur-place.fr.html,43.1439829,6.337272,Bormes les Mimosas
522,HomeStay Bormes,9.6,"Offrant une vue sur la montagne, le HomeStay Bormes est situé à Bormes-les-Mimosas. Il propose une piscine extérieure ouverte en saison, un jardin, une terrasse, un bar et un barbecue. ",https://www.booking.com/hotel/fr/homestay-bormes-bormes-les-mimosas.fr.html,43.146445,6.327724,Bormes les Mimosas
523,Villa au calme avec piscine privative,9.6,"Située à Bormes-les-Mimosas, à moins de 38 km de la gare de Toulon et à 39 km du Zénith de Toulon, la Villa au calme avec piscine privative propose un hébergement avec une connexion Wi-Fi gratuite, la...",https://www.booking.com/hotel/fr/villa-au-calme-avec-piscine-privative.fr.html,43.13721501,6.33779184,Bormes les Mimosas
524,Villa Thalassa Art' B&B,9.6,"Offrant une vue sur la mer, la Villa Thalassa Art' B&B est située au Lavandou, à 1,6 km de la plage d'Aiguebelle. Vous bénéficierez gratuitement d'une connexion Wi-Fi et d'un parking privé. ",https://www.booking.com/hotel/fr/villa-thalassa-art-b-b.fr.html,43.15007928,6.38139904,Bormes les Mimosas
525,charmante villa individuelle proche de la mer,9.5,"Située à Bormes-les-Mimosas, à seulement 2,5 km de la Favière, la charmante villa individuelle proche de la mer dispose d'un casino, d'un barbecue et d'une réception ouverte 24h/24. ",https://www.booking.com/hotel/fr/charmante-villa-individuelle-proche-de-la-mer.fr.html,43.13547507,6.34520855,Bormes les Mimosas
526,Appartement 4 pièces rénové terrasse coeur de ville,9.5,"Doté d'une connexion Wi-Fi et d'un parking privé gratuits, l'Appartement 4 pièces rénové terrasse coeur de ville est situé au Lavandou, à seulement 100 mètres de la Grande Plage. ",https://www.booking.com/hotel/fr/appartement-4-pieces-renove-terrasse-coeur-de-ville.fr.html,43.138585,6.368918,Bormes les Mimosas
527,Les deux mas,9.4,"Situé à 37 km de la gare de Toulon, l'établissement Les deux mas propose une piscine extérieure, un jardin et des hébergements climatisés avec une terrasse et une connexion Wi-Fi gratuite. ",https://www.booking.com/hotel/fr/lou-mazet-bormes-les-mimosas.fr.html,43.14393659,6.33632324,Bormes les Mimosas
528,The Little House,9.4,"Situé à Bormes-les-Mimosas, à 39 km de la gare de Toulon, à 39 km du Zénith de Toulon et à 4,7 km de La Favière, l'établissement The Little House propose un hébergement avec un balcon et une connexion...",https://www.booking.com/hotel/fr/the-little-house-bormes-les-mimosas.fr.html,43.15036081,6.34220201,Bormes les Mimosas
529,A1 LA PLAGE D'OR,9.4,"Doté d'un jardin et d'une terrasse, l'établissement A1 LA PLAGE D'OR est situé au Lavandou, à 500 mètres de la plage de Saint-Clair, à 600 mètres de la plage de la Crique Saint Clair et à 1,6 km de la...",https://www.booking.com/hotel/fr/a1-la-plage-d-or.fr.html,43.1439565,6.37856255,Bormes les Mimosas
530,VUE MER 200M PLAGE AIGUEBELLE APP/4P 1CH/2P GARAGE,9.4,"Le VUE MER 200M PLAGE AIGUEBELLE APP/4P 1CH/2P GARAGE est situé au Lavandou, à 400 mètres de la plage d'Aiguebelle, à 1,5 km de la plage de la Crique Saint Clair et à 43 km de la gare de Toulon. ",https://www.booking.com/hotel/fr/vue-mer-200m-plage-aiguebelle-app-4p-1ch-2p-garage.fr.html,43.14609847,6.39756718,Bormes les Mimosas
531,Superbe T4 -Vue Mer- Tout Confort Refait à Neuf!,9.4,"Doté d'une terrasse et d'un barbecue, le Superbe T4 -Vue Mer... Tout Confort Refait à Neuf! Situé à Bormes-les-Mimosas, l'hébergement offre une vue sur la mer et dispose d'une connexion Wi-Fi...",https://www.booking.com/hotel/fr/superbe-t4-vue-mer-tout-confort-refait-a-neuf.fr.html,43.1448805,6.35332445,Bormes les Mimosas
532,coustelline,9.4,"Offrant une vue sur la montagne, le coustelline propose un hébergement avec une terrasse et une bouilloire, à environ 1,5 km de la Grande Plage. ",https://www.booking.com/hotel/fr/coustelline.fr.html,43.145388,6.36651,Bormes les Mimosas
533,"T3 150 m de la plage, climatisation, piscine et parking privatif - Le Lavandou",9.3,"Doté d'un balcon avec vue sur le jardin, d'une piscine extérieure ouverte en saison et d'une terrasseL'hébergement , T3 150 m de la plage, climatisation, piscine et parking privatif - Le Lavandou est...",https://www.booking.com/hotel/fr/appartement-t3-le-lavandou-a-150-m-de-la-plage.fr.html,43.13233585,6.3630133,Bormes les Mimosas
534,le verger des naiades,9.3,"Situé au Lavandou, l’établissement le verger des naiades propose un appartement climatisé ave une terrasse offrant une vue sur le jardin et un parking privé gratuit, à 400 mètres de la plage de...",https://www.booking.com/hotel/fr/le-verger-des-naiades.fr.html,43.14483107,6.37876785,Bormes les Mimosas
535,Vue mer exceptionnelle,9.3,"La Vue mer exceptionnelle est située au Lavandou, à 400 mètres de la Grande Plage, à 1 km de la plage de Saint-Clair et à 1,2 km de la plage de l'Anglade. ",https://www.booking.com/hotel/fr/vue-mer-exceptionnelle-le-lavandou.fr.html,43.13862387,6.37210776,Bormes les Mimosas
536,Studio Les Horizons,9.3,"Offrant une vue sur la mer, le Studio Les Horizons propose un hébergement avec un balcon et une machine à café, à environ 1,5 km de la plage de la Pointe de Gouron. ",https://www.booking.com/hotel/fr/studio-les-horizons-le-lavandou.fr.html,43.13338,6.364639,Bormes les Mimosas
537,T2 standing 800m de la plage de St Clair,9.3,"Le T2 standing 800m de la plage de St Clair est un hébergement en bord de mer situé au Lavandou, à moins de 1 km de la plage de Saint-Clair et à 13 minutes à pied de la plage de la Crique Saint Clair....",https://www.booking.com/hotel/fr/t2-standing-800m-de-la-plage-de-st-clair.fr.html,43.1457239,6.3901901,Bormes les Mimosas
538,Villa Nais B&B,9.3,"L'établissement La Villa Nais est situé dans le sud de la France, à seulement 6 km des plages et du centre ville de Bormes-les-Mimosas. ",https://www.booking.com/hotel/fr/villa-nais.fr.html,43.15915543,6.32169306,Bormes les Mimosas
539,Oustaou di Ercole,9.2,"Situé à Bormes-les-Mimosas, à 34 km de la gare de Toulon et du Zénith de Toulon, l'Oustaou di Ercole propose des hébergements avec une connexion Wi-Fi gratuite, la climatisation, une piscine...",https://www.booking.com/hotel/fr/l-39-oustaou-di-ercole.fr.html,43.14957041,6.30204835,Bormes les Mimosas
540,Les Bastides du Haut Para,9.2,"Situé à Bormes-les-Mimosas, à moins de 5 km de La Favière, l'établissement Les Bastides du Haut Para propose des hébergements avec une connexion Wi-Fi gratuite, la climatisation et une piscine...",https://www.booking.com/hotel/fr/les-bastides-du-haut-para.fr.html,43.1459508,6.3259902,Bormes les Mimosas
541,Oustaou di Ercole,9.2,"Doté d'une piscine extérieure ouverte en saison, d'un jardin et d'une terrasse, l'Oustaou di Ercole propose un hébergement avec une connexion Wi-Fi gratuite et une vue sur la montagne à...",https://www.booking.com/hotel/fr/port-cros-bormes-les-mimosas.fr.html,43.1496567,6.3018207,Bormes les Mimosas
542,L'appart Isa&Marc T2 avec rez-de-jardin (bus aéroport) tout équipé pour 4 personnes;,9.2,"Offrant une vue sur le jardin, L'appart Isa&Marc T2 avec rez-de-jardin (bus aéroport) tout équipé pour 4 personnes; propose un hébergement avec un jardin et une terrasse, à environ 38 km de la gare de...",https://www.booking.com/hotel/fr/appart-isa-amp-marc-t2-avec-rez-de-jardin-bus-aeroport-tout-equipe-pour-4-person.fr.html,43.14450993,6.33768565,Bormes les Mimosas
543,Le Mirage,9.1,"L'hôtel Le Mirage est niché au cœur d'un lieu reposant, un équilibre parfait entre mer et nature, pour vous offrir une expérience inoubliable tout au long de votre séjour. ",https://www.booking.com/hotel/fr/le-domaine-du-mirage.fr.html,43.14456855,6.35168418,Bormes les Mimosas
544,Appartement plein sud les Cyclades,9.1,"Doté d'un court de tennis et offrant une vue sur la piscine, l'Appartement plein sud les Cyclades est situé au Lavandou, à moins de 1 km de la plage de l'Anglade et à 11 minutes à pied de la Grande...",https://www.booking.com/hotel/fr/apartement-residence-les-cyclades.fr.html,43.13288771,6.3611576,Bormes les Mimosas
545,Hotel L'Escapade,9.1,"L’Hotel L'Escapade est situé au cœur du Lavandou, à 3 minutes à pied de la plage et du port. Vous pourrez profiter d’excursions en bateau à destination des îles d’Hyères à seulement 300 mètres. ",https://www.booking.com/hotel/fr/l-escapade.fr.html,43.13895654,6.37054414,Bormes les Mimosas
546,Vue exceptionnelle à Saint-Clair pour 5 personnes,9.1,"Offrant une vue sur la mer, le Vue exceptionnelle à Saint-Clair pour 5 personnes propose un hébergement avec un balcon et une machine à café, à environ 1,5 km de la plage de Saint-Clair. ",https://www.booking.com/hotel/fr/vue-exceptionnelle-a-saint-clair-pour-5-personnes.fr.html,43.1497999,6.3882416,Bormes les Mimosas
547,Villa farniente,9.1,"Offrant une vue sur la mer, la Villa farniente est située au Lavandou, à 600 mètres de la plage de Saint-Clair et de la Grande Plage. ",https://www.booking.com/hotel/fr/villa-farniente-le-lavandou.fr.html,43.13795,6.37583,Bormes les Mimosas
548,Studio Bormes in Blue à La Favière - Classé 3 étoiles,9.0,"Offrant une vue sur le jardin, le Studio Bormes in Blue à La Favière - Classé 3 étoiles est situé à Bormes-les-Mimosas, à 300 mètres de la Faviere et à moins de 1 km de la plage de l'Anglade. ",https://www.booking.com/hotel/fr/studio-bormes-in-blue-a-la-faviere-classe-3-etoiles.fr.html,43.12257018,6.35774943,Bormes les Mimosas
549,Les ammonites,9.0,"Situé à Bormes-les-Mimosas, à seulement 300 mètres de la Favière, l'établissement Les ammonites propose un restaurant, un salon commun et une cuisine commune. ",https://www.booking.com/hotel/fr/les-ammonites-bormes-les-mimosas.fr.html,43.1228555,6.3565244,Bormes les Mimosas
550,Ecrin de verdure sur Le Lavandou - Classement Tourisme 3 Etoiles,9.0,"Situé au Lavandou, à seulement 1,7 km de la Grande Plage, l'Ecrin de verdure sur Le Lavandou - Classement Tourisme 3 Etoiles propose un hébergement en bord de mer avec un jardin, un barbecue et une...",https://www.booking.com/hotel/fr/appartement-rdch-d-39-une-villa-classement-tourisme-3.fr.html,43.14080656,6.35958517,Bormes les Mimosas
551,Côté vignes cassis,10.0,"Doté d'une piscine extérieure, d'un jardin et d'une terrasse, le Côté vignes cassis propose un hébergement avec une connexion Wi-Fi gratuite et une vue sur la piscine à Cassis. ",https://www.booking.com/hotel/fr/cote-vignes-cassis.fr.html,43.2235735,5.5634302,Cassis
552,THE ADDRESS CASSIS,9.8,"Situé à Cassis, à 1,1 km de Grande Mer, l’établissement THE ADDRESS CASSIS comprend une piscine extérieure, un parking privé gratuit, un jardin et un salon commun. ",https://www.booking.com/hotel/fr/the-address-cassis.fr.html,43.220408,5.54109,Cassis
553,EVA - Charmant - Centre Cassis - Wifi,9.8,"L'EVA - Charmant - Centre Cassis - Wifi est situé à Cassis, à 500 mètres de la Grande Mer et à moins de 1 km de la plage de l'Anse de Corton, dans une région propice à la randonnée. ",https://www.booking.com/hotel/fr/eva-charmant-centre-cassis-wifi.fr.html,43.2151399,5.5401866,Cassis
554,"""Côté Charlemagne"" Centre-ville Garage Piscine Terrasse",9.7,"Situé à Cassis, l'hébergement climatisé ""Côté Charlemagne"" Centre-ville Garage Piscine Terrasse offre une vue sur sa piscine privée et dispose d'une terrasse. ",https://www.booking.com/hotel/fr/studio-le-club-cassis1.fr.html,43.21795474,5.53864413,Cassis
555,LE SEPT charmant studio aux portes des calanques,9.7,"Bénéficiant d'une piscine privée et d'une vue sur la mer, LE SEPT charmant studio aux portes des calanques est situé à Cassis. Cet hébergement climatisé se trouve à 700 mètres de Bestouan. ",https://www.booking.com/hotel/fr/le-sept-charmant-studio-aux-portes-des-calanques.fr.html,43.2175997,5.53235,Cassis
556,"Rêves de vie, appartement vue mer, piscine non chauffée et spa privatifs",9.7,"Doté d'une piscine extérieure, d'un jardin et d'une terrasse, Situé à Cassis, le Rêves de vie, appartement vue mer, piscine non chauffée et spa privatifs propose une connexion Wi-Fi gratuite et une...",https://www.booking.com/hotel/fr/reves-de-vie-appartement-vue-mer-piscine-et-spa-privatifs.fr.html,43.22755024,5.53299918,Cassis
557,"""Côté Soubeyran"" Centre-ville, Garage, Piscine, Terrasse",9.6,"Le ""Côté Soubeyran"" Centre-ville, Garage, Piscine, Terrasse est situé à Cassis. Situé à 2,8 km du cap Canaille, l'établissement dispose d'une terrasse. L'appartement bénéficie d'une piscine...",https://www.booking.com/hotel/fr/studio-le-club-cassis.fr.html,43.21791848,5.53863698,Cassis
